title,pub_date,category,body,link
Január 1-jétől fontos változások lépnek életbe + videó,2025-12-23 14:06:55+00:00,Belföld,"A kormány mai ülésén tárgyalt a január 1-jén életbe lépő intézkedésekről és beszámolót hallgatott meg az Európai Tanács üléséről, valamint mindarról, ami ebből a magyar kormányt érinti – tájékoztatott a KormányinfónGulyás GergelyMiniszterelnökséget vezető miniszter.Vitályos Eszter és Gulyás Gergely Kormányinfót tart (Fotó: Havran Zoltán)A tárcavezető közölte: januártól teljessé válik a családi adókedvezmény megduplázása, ez ötvenszázalékos emelést jelent. Egy gyermek esetén húszezer, két gyermek esetén nyolcvanezer, három gyermek esetén 198 ezer forinttal több marad havonta a családoknál.Életbe lép a 30 év alattiédesanyák adómentessége, a 40 év alatti édesanyák esetében ez két gyermek vállalása esetén vehető igénybe. Van lehetőség rá, hogy az édesapa jövedelméből vegyék igénybe a szülők akedvezményt – tette hozzá a miniszter.Megállapodás született a munkaadók és a munkavállalók között, ígyjanuártól 322 800 ezer forint lesz a minimálbér összege.Agarantált bérminimumpedig 373 200 forint. Akis- és középvállalkozókalanyi áfamentességének mértéke húszmillió forintra emelkedik, a következő években 22 millióra, majd 24 millióra fogják emelni.A 13. havi nyugdíj kifizetése mellettmegkezdik a 14. havi nyugdíj fokozatos bevezetését.Az átlagnyugdíj 250 ezer forintra emelkedik. A közszolgálati dolgozóknak ingatlanvásárlási segítséget nyújtanak egymillió forint értékben. Folytatják a tanárok bérének emelését, a diplomások átlagbérének 80 százalékát már elérték, ezt tartják, ezért jövőre tízszázalékos emelést kapnak apedagógusok, így 936 ezer forint lesz az átlagbérük – sorolta a tárcavezető.A bírák esetében a következő béremelés január 1-jétől esedékes.Az uniós átlagnak megfelelő bírói béreket is el fogjuk érni 2027 januárjától– tette hozzá Gulyás Gergely.Európának nem a háborút, hanem a békét kellene támogatniaBeszámolt róla, hogy az uniós csúcs legfontosabb témája az Európai Unió által Ukrajnának nyújtandó háborús kölcsön volt. Magyarország elérte, hogy nem sikerült teljesen tönkretenni az európai tőkepiacot, az orosz vagyon lefoglalása ugyanis ezt eredményezte volna. Magyarország a közös európai hitelfelvételből kimarad, mivel ez ellentétes Európa érdekeivel.Európának nem a háborút kellene finanszíroznia, hanem a békét kellene támogatnia az Egyesült Államokkal– közölte a miniszter.",https://magyarnemzet.hu/belfold/2025/12/kormanyinfo-gulyas-gergely-bejelentes-kormanyules-elo-kozvetites-2025-12-23
"Otthon start: bevállalós fiatalok, nagyobb mozgástér",2025-12-23 13:52:23+00:00,Gazdaság,"Az Otthon start program első száz napjának számai szerint a bankok mintegy 15 ezer szerződést kötöttek, és hasonló nagyságrendű igénylés lehet még folyamatban. A szerződött összeg megközelíti az 500 milliárd forintot –írta a Bankmonitor. A konstrukció nemcsak keresletet generált, hanem láthatóan át is formálta a hitelfelvevők viselkedését.Az Otthon start keretében átlagosan 34 millió forint hitelt vesznek fel az igénylők, jellemzően 21,5 éves futamidővel. A fix, évi 3 százalékos kamat mellett ez közel 179 ezer forintos havi törlesztőrészletet jelent. Ezzel szemben 2025 augusztusában a használt lakás vásárlására felvett piaci lakáshitelek átlagos összege 19,8 millió forint volt 19,4 éves futamidővel.Egy 7 százalékos kamat mellett ez mintegy 156 ezer forintos havi terhet jelentett. Az eltérés alapján az Otthon start-igénylők átlagosan közel 15 százalékkal magasabb törlesztőt vállalnak.A statisztikák mögött több, egymást erősítő magyarázat is meghúzódhat: sok fiatal hajlandó nagyobb arányban leterhelni a jövedelmét, attól tartva, hogy később még nehezebb lesz lakáshoz jutni, a program indulásakor felülreprezentáltak lehettek a magasabb jövedelmű igénylők, az alacsony kamatszint befektetési célú vásárlásokat is ösztönözhetett.A számok azt mutatják, hogy a kedvező kamat nem feltétlenül alacsonyabb havi terhet, hanem nagyobb hitelvállalást eredményezett.A 30–39 éves korosztály 2025 első három negyedévében átlagosan nettó 492 ezer forintos jövedelemmel rendelkezett. Ebből a korábbi piaci hitel törlesztője nagyjából 32 százalékot vitt el, mígaz Otthon start esetében ez az arány már meghaladja a 36 százalékot.A különbség érezhető, de még a szabályozói korlátok alatt marad. Fontos tényező az is, hogy az igénylők közel fele házas, és az esetek mintegy 8 százalékában a szülőt is bevonják adóstársnak, ami több jövedelemre osztja szét a havi terhet. Rendszerszintű kockázatra egyelőre nem utalnak az adatok, de a magasabb törlesztő tartós jövedelmi bizonytalanság mellett már érzékenyebbé teheti a háztartásokat.Az Otthon start igénylőinek átlagéletkora 34 év, az adósok 80 százaléka 40 év alatti. Ez jóval fiatalabb összetételt mutat, mint a teljes lakáshitelpiac, ahol 2025 első felében az igénylők medián életkora 38 év volt. A támogatott konstrukció így egyértelműen az első lakásukat megszerző fiatalokat mozgósította.Az Otthon start program érdemben növelte a hitelkeresletet, és sokan a magasabb havi törlesztő vállalásától sem riadnak vissza a kedvező feltételekért. A lehetőség ugyanakkor felelős döntést igényel: a hosszú futamidő miatt különösen fontos, hogy a törlesztés tartósan is illeszkedjen az adósok jövedelmi helyzetéhez.",https://magyarnemzet.hu/gazdasag/2025/12/otthon-strat-bevallalos-fiatalok
"Elkészült az utolsó benzines Jaguar, de nagy ára lehet a polkorrektségnek",2025-12-23 13:44:52+00:00,Autó-Motor,"Karácsony előtt az angliai Solihull városának legendás üzemében elkészült az utolsó belső égésű motoros Jaguar, az F-Pace búcsúpéldánya. Stílszerűen egy kompresszoros, 575 lóerős SVR sportváltozat hagyta el a szerelőszalagot fekete fényezéssel és temérdek extrával, de senki sem fog vele közúton száguldozni, mert a gyári dolgozók búcsúceremóniája után egyenesen a Jaguar Daimler Heritage Trust múzeumba került. Amúgy a tíz éve bemutatott F-Pace más téren is történelmi jelentőségű modell, hiszen ez volt a Jaguar első SUV-ja, egyszersmind valaha legnagyobb példányszámban eladott típusa, és sokáigdízelmotorralis elérhető volt.Tiszta lappal indulna 2026-ban a Jaguar – de tényleg nincs mire büszkének lenni a múltból?Fotó: Jaguar Land Rover Automotive PLCMost hatalmas kihívás előtt áll az indiai kézben lévő brit márka: valamennyi meglévő modelljét már korábban kivezette (XE, E-Pace, F-Type stb.), így a raktárkészletek kifogyása után hónapokig üresen állnak a szalonok. Ennek célja, hogy új szemlélet szerinti formatervű, elektromos hajtású modellekkel indulhasson 2026-ban a Jaguar következő korszaka, csakhogy a woke-szemlélet jegyében bemutatott rózsaszínType 00tanulmány kiverte a biztosítékot a közönségénél. Emellett más autógyártók példája is azt mutatja, hogy az idő előtt erőltetett elektromos átállás komoly áldozatokkal járhat, sok vásárló ugyanis még a benzines vagy hibrid modelleket keresni.Luxusdivatcikk lenne a Jaguar az utolsó terv szerint. Végül részben emiatt fejek hullottakFotó: Jaguar Land Rover Automotive PLCEhhez jött a fontos amerikai piacon bevezetett védővámok hatása, a Jaguar-Land Rover európai termelőegységei elleni szeptemberikibertámadásokokozta kár, a korábbi elnök, Adrian Mardell távozása, miközben az új formanyelvért felelős tervező, Gerry McGovern útilaput kapott. Ma tehát igen sok a kérdőjel a zéró eladások felé tendáló – és amúgy Magyarországon műszaki fejlesztőbázist fenntartó – márka háza táján, ám a rózsaszín álmok helyett kevéssé radikális dizájnnal mindenképpen érkezni fognak a Jaguar új generációs villanyautói. Azt pedig az idő mutatja majd meg, fel tudják-e újra virágoztatni a szebb napokat látott prémiummárkát.A bejegyzés megtekintése az InstagramonJaguar Enthusiasts Club (@jaguarenthusiastsclub) által megosztott bejegyzés",https://magyarnemzet.hu/auto-motor-2/2025/12/elkeszult-az-utolso-benzines-jaguar-de-nagy-ara-lehet-a-polkorrektsegnek
"Így írnak ők – December 23., délután",2025-12-23 13:44:45+00:00,Így írnak ők,"A ma délutáni idézetgyűjteményben Vadai Ágnes, Vásárhelyi Mária, Mráz Ágoston Sámuel, Demkó Attila és Jeszenszky Zsolt gondolataiból tallózunk.",https://magyarnemzet.hu/igy-irnak-ok/2025/12/igy-irnak-ok-december-23-delutan
“Heading to Vote on New Asphalt Is Good” – PM Orban Opens Hungary’s New Motorway,2025-12-23 13:37:14+00:00,IN ENGLISH,"Speaking at the opening ceremony, PM Orban recalled that it was Sandor Fazekas who reviewed the nationwide road development proposal and asked, “But what about them?” referring to the region. “We owe him thanks for ensuring this road was never taken off the agenda,” Viktor Orban said. He added that he also learned from Fazekas that “it’s best when people go to vote on steaming asphalt.” The prime minister thanked local residents for their past electoral support, saying that kind of backing is still needed today.Mr. Orban also remarked that it is unwise to cross the Kun people, noting that they produced Hungary’s last regent, who was from Kenderes, and occasionally they even contribute a Nobel Prize winner to the nation. He emphasized that the government has its own development program for the Great Plain, adding that unemployment in the region has dropped from 12 percent to 5 percent since 2010.“The major expense, however, was the two roads, because the M44 was also critically important,” the PM said. “There are still 60 kilometers left to build, and that will be done as well.”Photo: MTI/Prime Minister's Office Communications Department/Zoltan FischerIndustrial Zones Linked by MotorwaysThe prime minister announced that starting January 1, 2026, trucks weighing more than 20 tons will be permitted to use only motorways. He noted that thanks to post-2010 motorway construction, Hungary—on a per-capita basis—has caught up with even the most developed countries. As a result, 22 county-level cities are now accessible by motorway.“If we can carry out all our plans, every Hungarian will live no more than 20 minutes from a highway,” Orban said. He outlined ambitious plans for the region, including the creation of an industrial zone linking Debrecen, Nagyszalonta, and Bekescsaba. As part of this effort, construction of the Debrecen–Bekescsaba expressway will begin soon.Two Paths Before HungaryPM Orban stressed that Hungary managed—after a hard fight—to stay out of a Brussels-backed loan scheme. “For Hungarians, that would have meant a cost of 400 billion forints,” he said, noting that the newly opened road section cost 170 billion forints. “This money has a better place here than in the pockets of an oligarch in the shot-to-pieces Donbas.”",https://magyarnemzet.hu/english/2025/12/heading-to-vote-on-new-asphalt-is-good-pm-orban-opens-hungarys-new-motorway
Brüsszel nem áll le a pénzosztással,2025-12-23 13:31:17+00:00,Külföld,"Brüsszel 2,3 milliárd eurót folyósított Ukrajnának az ország közigazgatásának támogatására, miközben továbbra is zajlik az orosz–ukrán háború. Ez a hatodik rendszeres kifizetés az Ukrajna-program keretében, amely az unió legfontosabb eszköze Ukrajna helyreállításának, reformjainak és az EU-tagság felé vezető útjának támogatására.Brüsszel továbbra is jelentős összegekkel támogatja Ukrajnát Fotó: AFP",https://magyarnemzet.hu/kulfold/2025/12/brusszel-nem-all-le-a-penzosztassal
Orbán Viktor: Minden kívánság így teljesüljön!,2025-12-23 13:20:37+00:00,Belföld,"Minden kívánság így teljesüljön! – kommentálta aFacebook-oldalánmegosztott fotótOrbán Viktor. A fényképen az a pillanat van megörökítve, amint a miniszterelnök egy kisfiúnak dedikálja a nemzeti színű lobogót.Na, szia, Gyurkó!– árulta el a kisfiú nevét a kormányfő.",https://magyarnemzet.hu/belfold/2025/12/orban-viktor-kivansag-dedikalas-gyurko
"Jutott bőven karácsonyi ajándékra! Hamilton csak a pályán bukott el, a kasszánál viszont jól járt",2025-12-23 13:15:00+00:00,Sport,"A sportolók közül talán a világon az F1-es pilóták a legirigyeltebbek, ugyanis a világ szemében úgy élnek, mint akik elképesztő összegeket keresnek. Természetesen ez akár meg is felel a valóságnak, ám eurótízmilliókat csak a mezőny egy szűk rétege keres, mint például a két nagy öreg, a hétszeres világbajnokLewis Hamiltonés a kétszeres vb-győztes Fernando Alonso, a Ferrari monacói kedvence,Charles Leclerc,valamint a friss világbajnok Lando Norris. AMarca összeállítása alapjána fizetési karácsonyfa csúcsdísze a négyszeres bajnokMax Verstappen,akit sokan a jelenlegi mezőny legjobb versenyzőjének tartanak.Némi túlzással Lewis Hamilton a rollerrel gyorsabb volt a paddockban, mint a Ferrarival a pályán. Fotó: AFPEgyik sem lett világbajnok, de Verstappen és Hamilton a fizetési lista nyerteseVélhetően sokan csodálkoznak majd azon, hogy az F1-es pilóták kereseti listáján mindössze ketten vannak, akiknek a fix bevétele meghaladja az ötvenmillió eurót. Igaz, kettejüknek összesen 11 egyéni világbajnoki címe van, amihez még tíz konstruktőri vb-elsőség is hozzátevődik. Azaz ez alapján joggal foglalják el a lista első két helyét.Max Verstappennégyszeres egyéni (2021, 2022, 2023, 2024) és kétszeres konstruktőri világbajnokkeresete: 55,7 millió euró, amihez különféle bónuszok járnak (futamgyőzelem, vb-helyezés)233 versenyen indult71 győzelem127 dobogós helyezés48 pole pozíció36 leggyorsabb kör3444,5 vb-pontMax Verstappen búcsút intett a bajnoki címnek, ám van így is valami, amiben mindenkit legyőzött 2025-ben is. Fotó: NurPhoto/Nicolas EconomouLewis Hamiltonhétszeres egyéni (2008, 2014, 2015, 2017, 2018, 2018, 2020) és nyolcszoros konstruktőri világbajnokkeresete: 51,1 millió euró380 versenyen indult105 győzelem202 dobogós helyezés104 pole pozíció68 leggyorsabb kör5018,5 vb-pontAz idei világbajnokságon azonban sokkal jobban kinyílt kettejük pályán nyújtott teljesítményében az olló, mint a fizetési listán. Ugyanis amíg Verstappen a nyári, 103 pontos hátrányát kis híján ledolgozva majdnem zsinórban ötödik alkalommal is világbajnok lett – mindössze két ponttal szerzett kevesebbet, mint a csúcsra először felérő Lando Norris –, addig Hamilton F1-es pályafutása egyik legrosszabb idényén van túl, melynek során egyszer sem állhatott fel a dobogóra. Ráadásul Verstappen jövőre kénytelen lesz négy év utánmegválni az egyes rajtszámától, és 2026-ba a 3-as számmal láthatjuk majd a versenyeken. Ugyanakkor vannak olyan sajtóinformációk, hogy Hamilton megunta a szenvedését, ésvisszavonul.",https://magyarnemzet.hu/sport/2025/12/hamilton-f1-fizetesi-lista-mclaren-verstappen
A Tisza napirendre vett adójavaslata Nyugaton már kuka,2025-12-23 12:58:23+00:00,Gazdaság,"Miközben több nyugat-európai ország az elmúlt években felhagyott a vagyonadóval, Magyarországon ismét napirendre került az adónem bevezetése. A Tisza Párt által felvetett elképzelés Szalai Piroska miniszterelnöki főtanácsadó szerint nem elszigetelt intézkedés lenne, hanem egy klasszikus baloldali megszorítócsomag része, amelynek terheit végső soron pont nem az érintettek fizetnék meg, hanem a középosztály − írja a Világgazdaság.Amilyen jó ötletnek tűnik elsőre a vagyonadó, pont annyira káros lehet, hiszen nem (csak) azokat sújtja, akikre eredetileg a Tisza kirónáFotó: ShutterstockNyugaton már kipróbálták és elvetették, a Tisza mégis erőltetné – röviden így foglalható össze Szalai Piroska elemzése, miszerint Németország, Svédország és Ausztria példája is azt mutatja, hogy a vagyonadó hosszabb távon nem váltotta be a hozzá fűzött reményeket. Az érintett országokban az adónem bevezetése után alacsony bevétel, magas adminisztrációs költség és tőkeelvándorlás jelentkezett, ezért végül kivezették vagy érdemben átalakították.A Tisza Párt javaslata Szalai Piroska szerint nem egyszeri igazságossági lépés, hanem egy szélesebb, baloldali megszorítócsomag része lehet. Ismert, a hatszáz oldalas dokumentum hiányos is lehet, nem derül ki belőle, kik lennének a kedvezményezettek, csupán a forráselvonások lehetséges módjait ismerteti. A már említett vagyonadó pedigolyan vagyonelemeket is terhel, amelyek nem termelnek azonnali jövedelmet, így az adó megfizetése sok esetben likviditási problémákat okoz.Ez különösen igaz a kis- és középvállalkozásokra, valamint a többgenerációs családi cégekre, ahol avagyonjelentős része eszközökben, nem pedig készpénzben jelenik meg. Egy ilyen adó beruházások elhalasztásához, kényszerértékesítésekhez és munkahelyek megszűnéséhez vezethet.",https://magyarnemzet.hu/gazdasag/2025/12/a-tisza-napirendre-vett-adojavaslata-nyugaton-mar-kuka
"Elhunyt Szluka Márton, a Mediaworks szerkesztője",2025-12-23 12:54:29+00:00,Belföld,"December 22-én elhunyt Szluka Márton, a Mediaworks szerkesztője, a megyei lapok központi szerkesztőségének korelnöke. 72 éves volt, közel húsz éve szolgálta a vidéki olvasókat. Koppannak a szavak, és nincs, ami feloldja a hiányérzetet.Szluka Márton, a Mediaworks szerkesztője. Forrás: Családi archívumNagy tudású, szeretett kollégát veszítettünk el. Hónapok óta reménykedtünk, hogy a kezelések között nemcsak távolról kapcsolódik be a munkánkba, hanem visszatér közénk, de a teste nem bírta tovább a küzdelmet a kórral. Hétfőn délután ötkor átköltözött az égi redakcióba. Talán még elérte az angyalok lapzártáját.Borítókép: Illusztráció",https://magyarnemzet.hu/belfold/2025/12/elhunyt-szluka-marton-mediaworks-szerkeszto
"Bölöni László szerint a franciák nagyra értékelik Orbán Viktort, és csodálják a magyar kormány családpolitikáját",2025-12-23 12:52:23+00:00,Belföld,"A szegedi Pick Arénában, a digitális polgári körökháborúellenes gyűlésénekidei utolsó rendezvényének helyszínén jelen volt Bölöni László, a neves erdélyi származású labdarúgó is –számolt bea Bors.Bölöni László és Rákay Philip a Pick Arénában. Fotó: Bors.huAz évtizedek óta Franciaországban élő legendát Rákay Philip kérdezte arról, hogyan látják a magyarokat a franciák.Bölöni Lászlóelmondta: sokan nagyra értékelikOrbán Viktorminiszterelnököt. Hozzátette, hogy ugyanakkor a franciák egyáltalán nem értik, mi folyik Magyarországon, hiszen számukra érthetetlen az a sok támogatás, amit a magyar kormány a háromgyermekes anyáknak ad, azadókedvezményvagy akár a csok és a 3 százalékos hitel, amely megkönnyíti a fiatalok lakáshoz jutását.",https://magyarnemzet.hu/belfold/2025/12/boloni-laszlo-orban-viktor-magyar-kormany-csaladpolitika
Jelentés mutat rá: Brüsszel szélsőséges iszlamistákat pénzel,2025-12-23 12:47:14+00:00,Külföld,"Az Európai Unió hivatalos álláspontja szerint határozottan fellép a szélsőséges ideológiák, a terrorizmus és az antiszemitizmus ellen. Egy új elemzés azonban azt állítja, hogy ezzel párhuzamosan Brüsszel olyan civil szervezeteket és egyesületeket is támogat anyagilag, amelyek kapcsolatban állhatnak a Muszlim Testvériség hálózatával, valamint Izrael-ellenes és a Hamászt kedvezően bemutató narratívákat közvetítenek.Brüsszel támogatásokat nyújtott szervezeteknek, amelyek kapcsolatban állhatnak a Muszlim Testvériséggel is Fotó: AFP",https://magyarnemzet.hu/kulfold/2025/12/brusszel-szelsoseges-iszlamistakat-penzel
Itt az első tiszás – bemutatjuk Magyar Péterék kedvenc baloldaliját + videó,2025-12-23 12:35:10+00:00,Belföld,"Mint korábban beszámoltunk róla, Magyar Péter politikai feltűnése ótasorra jelennek meg mögötte a régi levitézlett baloldali holdudvar tagjai.Ennek egyik legjobb példája Kéri László, aki a kezdetektől a Tisza-projekt mellett bábáskodik. Kéri László felesége az a Petschnig Mária Zita, aki a nyugdíjelvételtől kezdve az adóemelésekig mindenféle megszorítást szorgalmaz. Petschnig is rendszeres vendége és programírója a Tiszának.Magyar Péter végig tagadta, hogy ezeknek az embereknek közük lenne a Tiszához, erre Radnai Márk szépen lebuktatta.Radnai Márk ugyanis a következőt írta egy fotó alá, amin Kéri László és Magyar Péter látható:„Laci bácsi az első tiszás!”De ki is az a Kéri László, akikkel Magyar Péterék most büszkélkednek?Pestis, a Neander-völgyi ősemberek és a fideszesek Kéri László szerintEmlékezetes, Kéri László korábban megfejtette,hogyan tud győzedelmeskedniaktuális pártfogoltja a 2026-os választásokon. Úgy fogalmazott, ha gyengül a Fidesz-táborban a büszkeség, ha megrettennek a vereségtől, ha olyan lesz a hangulat, és úgy bánnak a fideszesekkel, mint a pestisesekkel, az jelentős hatással lehet a választási részvételreOlyan hangulatnak kell lenni a választás előtt, ahol nyilvánvalóan kínosnak kell lenni, hogy te még mindig fideszes vagy!– fogalmazott Kéri László.Nem ez volt az első hasonló eset. Korábban Neander-völgyiekhez hasonlította a Fideszeseket.Zülleszti vissza valahova a Cro-magnon-ba (a neander-völgyi ősemberek lelőhelye – szerk.) vagy hát a Neander-völgyieket nem bántanám, mert talán nem léptek volna be a Fideszbe, így az alsó paleolit már ezen az alapon működött– fogalmazott.45.20-től látható az említett jelenet:Borítókép: Kéri László és Magyar Péter (Forrás: YouTube)",https://magyarnemzet.hu/belfold/2025/12/tisza-part-tiszas-keri-laszlo-magyar-peter-elso-radnai
Újságírókat fenyegetett a Tisza egyik vezetője – kommunista időket idéz a botrány + videó,2025-12-23 12:31:53+00:00,Belföld,"Tanács Zoltán, a Tisza kormányzati programalkotásért felelős vezetője állásuk elvesztésével fenyegette meg a Magyar Jelen újságíróit. A lap munkatársa, Lipták Tamás szerint a kijelentés a kommunista időket idézi, míg Horváth Tamás úgy véli, ezért a politikusnak nyugaton le kellene mondania – adta hírül aMagyar Jelen.Magyar Péter és Tanács Zoltán Fotó: Magyar JelenNagy visszhangot váltott ki Magyar Péter vasárnapi kijelentése Újpesten.A Tisza elnöke egy kérdésre válaszolva – amely Lakatos Márk feltételezett áldozataira vonatkozott – a stylist védelmében azt mondta, Lakatos pert nyert az őt rágalmazókkal szemben.A párbeszédről vágatlan videó jelent meg a Magyar Jelen Facebook-oldalán. Ehhez Tanács Zoltán, aTisza egyik vezető politikusafenyegető hangvételű, helyesírási hibáktól hemzsegő kommentet fűzött, amelyben újságírók munkájának megszűnését és bírósági eljárásokat helyezett kilátásba.Ez a szintű propaganda bűncselekmény. Áprilistól az a minimum, hogy nem lesz munkája egy propagandistának sem, de nagyon remélem, hogy a fél életét is bíróságon tölti majd mindenki, aki ebben részt vesz. A propaganda TV tulajdonosától kezdve az utolsó hírszerkesztőig és riporterig.Tanács Zoltán szerint a sajtóperekből befolyó pénzt gyermekvédelemre fordítanák, ugyanakkor azt is állította, hogy a „propagandisták és tulajdonosaik” börtönbe kerülhetnek, mert szerinte illegálisan, közpénzekből finanszírozzák őket – állítását azonban semmivel nem támasztotta alá.Képernyőkép/Magyar Jelen Facebook-oldalaA Tisza fenyegetései a kommunista időket idézikLipták Tamás szerint Magyarországon a kommunisták döntöttek egykor világnézet és párthűség alapján arról, ki dolgozhat és ki nem, és úgy véli, a Tisza környezetéből érkező fenyegetések ezt az időszakot idézik. A Magyar Jelen újságírója azt írta: a kommentekből az is kiderül, hogy a magáncégek dolgozóit érintő „tisztogatások” is szerepelhetnek a programjukban. Bejegyzésében úgy fogalmazott: akkor is folytatni fogja az újságírást, ha április után valóban munka nélkül maradna.Ahhoz, hogy elhallgattassanak, nem elég bíróságra citálni, szóval legfeljebb akkor fogok csendben maradni, ha a kommunista elődök által kivégzettekhez hasonlóan akasztanak majd fel. A tetteik és a fenyegetéseik következményei elől azonban akkor sem menekülhetnek majd…– zárta sorait Lipták Tamás.",https://magyarnemzet.hu/belfold/2025/12/ujsagirok-fenyegetes-tisza-part-magyar-peter-botrany-video
Komoly figyelmeztetés Amerikától: Európa a vesztébe rohan,2025-12-23 12:24:13+00:00,Külföld,"Samuel D. Samson, az Egyesült Államok vezető szakpolitikai tanácsadója szerint a természetes jogok iránti nyugati elkötelezettség a transzatlanti megújulás kulcsa. Figyelmeztetett, hogy a cenzúra, a tömeges migráció és az ideológiai konformitás belülről üresíti ki Európát – és kulcsszerep jutott Magyarországnak – írja aThe European Conservative.Európa a vesztébe rohan, és kulcsszerep jutott Magyarországnak ennek megakadályozásábanFotó: SAUL LOEB / AFPA beszéd a Magyar Külügyi Intézet rendezvényén hangzott el, a transzatlanti együttműködés jövőjét állította a középpontba.Helyénvaló, hogy Budapesten gyűlünk össze – egy városban, amely elviselte a zsarnokságot és a külföldi megszállást, és ma is a magyar nép ellenálló képességének tanúja– kezdte a beszédet Samson. Azzal folytatta, hogy az évszázadok során a magyarok bátran védték szabadságukat a külső fenyegetésektől – a mongoloktól, az oszmánoktól, a náciktól és a szovjetektől, akik többször is megpróbálták leigázni Magyarországot, elnyomni a hitüket és megváltoztatni az identitásukat.A cenzúra és a társadalmi megbélyegzés ma ugyanúgy jelen van az európai kontinensen, mint a történelmi időkben volt– hangsúlyozta. A kormányok és a civil szervezetek egyre inkább a technológiát, a bíróságokat és a politikai intézményeket használják fel a hazafias hangok korlátozására, a nemzeti szuverenitás aláásására és a merev ideológiai konformitás érvényesítésére.",https://magyarnemzet.hu/kulfold/2025/12/europa-samson-amerika-nyugat
Magyar Péter korán örült – Törvényt sérthetett a Borsot betiltó bírónő,2025-12-23 12:19:26+00:00,Belföld,"Mikus Zsuzsanna a Tisza Párt adóterveinek bemutatását előzetesen már nyilvánvalóan jogsértőnek minősítette. Ráadásul a független igazságszolgáltató korábban hivatalosan szégyellte a kormánnyal kötött bérmegállapodást – hívta fel a figyelmet a Tisza Pártakciója kapcsán a Tűzfalcsoport.Fotó: BorsMint megírtuk, Magyar Péter mindenáron próbálja eltitkolni, hogy kormányra kerülve brutálisan megsarcolnák az embereket, ezzel újabbvörös vonalat lépett áta Tisza-vezér.Kocsis Mátétájékoztatása szerint ugyanis miután a Tisza elnöke nemrég pert vesztett az Index ellen a Tisza megszorítócsomagja kapcsán, fogta magát, és durvánmegfenyegette a bíróságot.A frakcióvezető felhívta a figyelmet, hogy a Magyar Péterék megszorítócsomagját bemutató újság ellen éppen egy olyan bírónő lépett fel, akinek a neve és a budapesti címe megegyezik egy, a Tisza-aktivisták kiszivárgott listáján található személyével. ABors közleményeszerint a Tisza Párt a Fővárosi Törvényszéken egy eljárási hibáktól hemzsegő olyan eljárásban, amelyben az eljáró bíró Tisza Párthoz való kapcsolódása is felmerült, kezdeményezte, hogy tiltsák be a Bors Tisza-adóról szóló, pró és kontra érveket felsorakoztató különszámát.AMagyar Nemzeti Médiaszövetség szerint ráadásulkomoly jogi aggályok merülnek fel a Bors különszámának betiltásánál.A szervezet véleménye, hogy súlyos bírói jogtiprás. A sajtószabadságot semmibe vevő döntés pedig 1990 óta példa nélküli.Magyar Péter elmondta, rengeteg rokona bíró, és meg fogja nyerni az összes perétA Tűzfalcsoport emlékeztet, hogy tegnap Facebook bejegyzést tett közzé Budai Gyula országgyűlési képviselő, melyben arról kérdezi Magyar Pétert, hogy„Mikus Zsuzsanna Fővárosi Törvényszéki bíró, aki betiltotta a Bors különszámát, azok közé a bírók közé tartozik, akik az ismerősei, a barátai, vagy az édesanyjának és bíróként dolgozó húgának vagy a nagynénjének az ismerőse?”A lap emlékeztet, az eldöntendő kérdés egyik előzménye, hogy a Tisza pártvezére 2024. szeptemberében arról beszélt, hogy rengeteg rokona bíró és meg fogja nyerni az összes perét. Ugyanezen év novemberében született négyoldalú megállapodás alapján a bírák és az igazságügyi alkalmazottak 2025. január 1. és 2027. január 1. között három ütemben kapnak béremelést. Így 2027-re a bírák átlagos jövedelme 48 százalékkal, a bírósági titkároké és fogalmazóké 82 százalékkal, míg a bírósági tisztviselőké 100 százalékkal emelkedhet. Ez volt az az egyezség, amelyet utána néhány aktivista bíró, köztük a Borsot betiltó Mikus Zsuzsanna élesen támadott. A Mabie nevű hírhedt bírói egyesület honlapján található dokumentum szerint azt írta hivatalosan, hogyaz OBT (Országos Bírói Tanács) által megszavazott és elfogadott négyoldalú »megállapodást« elfogadhatatlannak tartom, a bírótársaim által már jelzett aggályokkal magam is egyetértek. Sajnálom és szégyellem, hogy ez megtörténhetett. A magam részéről a továbbiakban sem vagyok hajlandó félelemben és megaláztatásban végezni a dolgomat és nem vagyok megvásárolható. Remélem sokan vagyunk ezzel így.A lap szerint felsőbírósági körökben is egyértelműen az ilyen és ehhez hasonló szakmaitlan kirohanásokat egyes alsóbb fokú bíróságokon dolgozó bírók részéről egy tendenciózus kormányellenes aktivizmuskét értékelik. Hasonló nyilatkozatok születtek, amikor kiderült, hogy példátlan módon aktív bírák is regisztráltak a Tisza Párt szimpatizánsaként névvel, e-mail, sőt lakcímmel.",https://magyarnemzet.hu/belfold/2025/12/magyar-peter-koran-orult-torvenyt-serthetett-a-borsot-betilto-birono
